,Training episodes,Reward
75,15200,-6106.939691501189
76,15400,-6103.721355473679
77,15600,-6104.352510515308
78,15800,-6103.605730003155
79,16000,-6102.265976047978
80,16200,-6100.31519561111
81,16400,-6099.849457625251
82,16600,-6100.490219509291
83,16800,-6097.6147608347055
84,17000,-6095.727320031401
85,17200,-6095.414242388757
86,17400,-6101.633240501915
87,17600,-6099.820796946986
88,17800,-6099.734762557589
89,18000,-6101.4190600460715
90,18200,-6100.161100309585
91,18400,-6098.401891611305
92,18600,-6096.819240561771
93,18800,-6096.200136767598
94,19000,-6093.747751459533
95,19200,-6095.7098488949
96,19400,-6094.757935934102
97,19600,-6094.939019201827
98,19800,-6093.773374452371
99,20000,-6094.699665470987
100,20200,-6093.384306240427
101,20400,-6093.018808628704
102,20600,-6092.148001448418
103,20800,-6092.981753431461
104,21000,-6092.293499336078
105,21200,-6093.399146059771
106,21400,-6092.8612202569075
107,21600,-6093.295510296435
108,21800,-6093.079874146239
109,22000,-6094.446285680628
110,22200,-6095.99012513541
111,22400,-6097.67121942651
112,22600,-6098.0021744048445
113,22800,-6098.493784978421
114,23000,-6097.076420028192
115,23200,-6098.293380340735
116,23400,-6098.29947699986
117,23600,-6098.365149781706
118,23800,-6098.153909598092
119,24000,-6098.0053719966545
120,24200,-6097.296769188232
121,24400,-6095.213267623312
122,24600,-6094.069761825922
123,24800,-6092.557940142556
124,25000,-6092.38030097768
125,25200,-6092.17753623669
126,25400,-6093.235636943897
127,25600,-6092.903566373299
128,25800,-6093.588051962276
129,26000,-6091.921862024366
130,26200,-6091.279819164948
131,26400,-6093.844736013776
132,26600,-6091.945249038294
133,26800,-6092.287449230635
134,27000,-6092.0583684754165
135,27200,-6094.495132280334
136,27400,-6096.568264915176
137,27600,-6095.319100568504
138,27800,-6092.265081591167
139,28000,-6091.29573004566
140,28200,-6092.10164085471
141,28400,-6092.1504888201325
142,28600,-6093.820249010651
143,28800,-6095.222960572158
144,29000,-6097.14441959409
145,29200,-6098.485564084363
146,29400,-6097.270269449309
147,29600,-6097.519482604902
148,29800,-6094.674676993012
149,30000,-6093.762468867137
150,30200,-6093.799747820982
151,30400,-6094.527298256786
152,30600,-6095.48533292361
153,30800,-6101.225766338888
154,31000,-6100.098368752928
155,31200,-6098.072587047796
156,31400,-6096.166734410965
157,31600,-6095.94645571059
158,31800,-6094.300488432108
159,32000,-6092.426612336595
160,32200,-6092.416289869276
161,32400,-6092.995247804512
162,32600,-6093.1270221072455
163,32800,-6090.972924503978
164,33000,-6090.80575437591
165,33200,-6090.727558046182
166,33400,-6089.701222573309
167,33600,-6089.61140419501
168,33800,-6089.665259719644
169,34000,-6089.351668002988
170,34200,-6090.308465084208
171,34400,-6091.446345931003
172,34600,-6089.622701744802
173,34800,-6089.677138668569
174,35000,-6089.0615972984915
175,35200,-6089.914902838793
176,35400,-6089.670558634671
177,35600,-6088.630338953191
178,35800,-6090.027282526189
179,36000,-6089.8722521573145
180,36200,-6087.581182407669
181,36400,-6087.474320926136
182,36600,-6086.698348786364
183,36800,-6087.017911983636
184,37000,-6089.371005723272
185,37200,-6088.8226568513455
186,37400,-6088.98511411744
187,37600,-6088.808403793952
188,37800,-6088.404961671525
189,38000,-6090.547832973583
190,38200,-6090.06213001523
191,38400,-6089.148993784911
192,38600,-6089.935530255201
193,38800,-6093.366463976888
194,39000,-6093.374705272419
195,39200,-6092.866241490663
196,39400,-6090.210322737985
197,39600,-6089.790843417661
198,39800,-6087.63239064322
199,40000,-6086.931906832757
200,40200,-6087.061150466206
201,40400,-6087.3459374184185
202,40600,-6087.15004538928
203,40800,-6088.962791993243
204,41000,-6091.977904049139
205,41200,-6093.331897102948
206,41400,-6090.4185006369025
207,41600,-6089.896164145885
208,41800,-6089.407272225799
209,42000,-6089.770704144275
210,42200,-6089.143978088147
211,42400,-6087.9347847432455
212,42600,-6087.957202794597
213,42800,-6087.5380633720415
214,43000,-6084.775479106725
215,43200,-6085.112854876288
216,43400,-6086.005482764666
217,43600,-6086.882369166278
218,43800,-6090.573651014841
219,44000,-6093.659204902782
220,44200,-6090.41472187677
221,44400,-6088.850243410508
222,44600,-6088.04624586477
223,44800,-6089.89310464636
224,45000,-6089.985506444362
225,45200,-6087.271075610035
226,45400,-6084.574388897119
227,45600,-6085.030391799513
228,45800,-6085.814512303246
229,46000,-6085.45544506987
230,46200,-6084.452140146805
231,46400,-6084.942535981079
232,46600,-6084.3175231030455
233,46800,-6083.204444618799
234,47000,-6082.853044331403
235,47200,-6085.404168419668
236,47400,-6083.587823372098
237,47600,-6081.927360970406
238,47800,-6081.979672867234
239,48000,-6079.000925793787
240,48200,-6078.269348589575
241,48400,-6077.544172053478
242,48600,-6076.926672870055
243,48800,-6076.484093977862
244,49000,-6075.9808831368355
245,49200,-6075.943797418559
246,49400,-6077.585577707575
247,49600,-6077.708945120606
248,49800,-6077.6819288237575
249,50000,-6078.501082831733
250,50200,-6079.3846730835685
251,50400,-6081.329755512309
252,50600,-6080.656560091666
253,50800,-6080.652804891514
254,51000,-6082.353920049574
255,51200,-6081.268221266932
256,51400,-6081.306480422637
257,51600,-6081.3105252472005
258,51800,-6084.765181561397
259,52000,-6086.865838430936
260,52200,-6087.23585256293
261,52400,-6085.215386595798
262,52600,-6086.571172913002
263,52800,-6083.66844401222
264,53000,-6082.262596118867
265,53200,-6082.477690531457
266,53400,-6083.553317197892
267,53600,-6082.076176485586
268,53800,-6080.488924143015
269,54000,-6078.739150678048
270,54200,-6077.584218269711
271,54400,-6077.382573479405
272,54600,-6078.007763328979
273,54800,-6076.161892481365
274,55000,-6077.893150348728
275,55200,-6076.219775960801
276,55400,-6079.8999684959135
277,55600,-6079.242702069459
278,55800,-6079.389048019203
279,56000,-6079.265357733544
280,56200,-6079.900780505017
281,56400,-6079.210681222195
282,56600,-6080.53431202321
283,56800,-6079.9003189367495
284,57000,-6079.683891513036
285,57200,-6079.800380255882
286,57400,-6079.410900795614
287,57600,-6078.747754727399
288,57800,-6082.17476628192
289,58000,-6080.7361198437175
290,58200,-6080.348697011337
291,58400,-6081.555946245433
292,58600,-6082.367910405437
293,58800,-6083.087652187985
294,59000,-6082.81017856857
295,59200,-6083.424705354856
296,59400,-6081.7275483747935
297,59600,-6083.631470518017
298,59800,-6081.039835505322
299,60000,-6082.323345676985
300,60200,-6084.0412049506795
301,60400,-6082.521032142362
302,60600,-6084.664410941162
303,60800,-6082.827409434748
304,61000,-6081.500990047798
305,61200,-6079.738860220056
306,61400,-6080.523616585137
307,61600,-6080.0877853135635
308,61800,-6080.486563478124
309,62000,-6079.134847373408
310,62200,-6077.786855171454
311,62400,-6077.326927318981
312,62600,-6080.610547537002
313,62800,-6081.914006211419
314,63000,-6084.111176560044
315,63200,-6081.264083293489
316,63400,-6079.718226862064
317,63600,-6079.97926898965
318,63800,-6079.706142464447
319,64000,-6078.745027607921
320,64200,-6075.8193175408815
321,64400,-6075.673777896342
322,64600,-6076.858766635255
323,64800,-6074.9726667172945
324,65000,-6076.297451555653
325,65200,-6075.709268062705
326,65400,-6075.979914450163
327,65600,-6075.181800878312
328,65800,-6075.8762645662855
329,66000,-6076.549591198483
330,66200,-6076.5773150042405
331,66400,-6074.755033821574
332,66600,-6076.298771375441
333,66800,-6076.40989778217
334,67000,-6076.148798907555
335,67200,-6075.0014254896805
336,67400,-6075.479549482653
337,67600,-6076.208213449759
338,67800,-6076.374951441625
339,68000,-6075.849108880572
340,68200,-6076.64093483173
341,68400,-6075.254793319929
342,68600,-6076.7899142013985
343,68800,-6077.374971133846
344,69000,-6074.87227804344
345,69200,-6075.27807811657
346,69400,-6077.067206811437
347,69600,-6079.505043858241
348,69800,-6078.522216904775
349,70000,-6075.771750796546
350,70200,-6077.17904836451
351,70400,-6079.169375055244
352,70600,-6078.398710271467
353,70800,-6078.95604208081
354,71000,-6079.809009801012
355,71200,-6080.4785998862635
356,71400,-6082.562141272647
357,71600,-6085.026417563572
358,71800,-6083.441446550857
359,72000,-6081.932560649777
360,72200,-6079.481275792548
361,72400,-6078.550645634039
362,72600,-6080.168357416323
363,72800,-6079.929146160331
364,73000,-6080.181101019173
365,73200,-6080.25397172443
366,73400,-6079.591529652271
367,73600,-6078.586291903634
368,73800,-6078.871164204726
369,74000,-6078.56411886378
370,74200,-6079.530698500115
371,74400,-6079.493450845546
372,74600,-6080.950442494619
373,74800,-6080.811632404786
374,75000,-6080.043908196556
375,75200,-6079.437967466336
376,75400,-6079.153925109433
377,75600,-6081.274986678455
378,75800,-6082.309904115491
379,76000,-6081.609997156029
380,76200,-6080.688565906641
381,76400,-6080.001420907131
382,76600,-6079.59190377116
383,76800,-6082.196534380564
384,77000,-6082.845721822633
385,77200,-6080.8352422308335
386,77400,-6081.104983557394
387,77600,-6082.399895936824
388,77800,-6082.6203428858225
389,78000,-6083.175251581385
390,78200,-6084.27400808329
391,78400,-6086.499888284814
392,78600,-6088.931444718761
393,78800,-6085.982939865918
394,79000,-6086.151124620007
395,79200,-6085.891780377824
396,79400,-6085.849787938622
397,79600,-6088.876563305443
398,79800,-6092.019006326172
399,80000,-6091.077420970028
400,80200,-6090.760658366931
401,80400,-6089.318327829908
402,80600,-6087.79415090029
403,80800,-6086.732621856596
404,81000,-6086.457404303458
405,81200,-6087.562514351857
406,81400,-6085.559954663304
407,81600,-6087.346401230643
408,81800,-6085.5376323481505
409,82000,-6088.173429742156
410,82200,-6086.63391424827
411,82400,-6087.870341625889
412,82600,-6087.212324437074
413,82800,-6086.549405004204
414,83000,-6086.964381957909
415,83200,-6085.795085111781
416,83400,-6085.980670362152
417,83600,-6087.1829737897215
418,83800,-6086.347373349959
419,84000,-6085.9835804981485
420,84200,-6087.021239398519
421,84400,-6089.465713109725
422,84600,-6088.610780715052
423,84800,-6089.325840481132
424,85000,-6087.00271783945
425,85200,-6086.81154927156
426,85400,-6085.480205326338
427,85600,-6087.133596079252
428,85800,-6086.9636950452195
429,86000,-6084.7588821725385
430,86200,-6084.31804323803
431,86400,-6083.074320954061
432,86600,-6085.789286308703
433,86800,-6086.1716279105985
434,87000,-6085.457614828479
435,87200,-6083.821773680965
436,87400,-6087.32645303568
437,87600,-6087.067412428543
438,87800,-6088.36472539738
439,88000,-6092.932547363359
440,88200,-6090.399020845232
441,88400,-6089.768364403459
442,88600,-6088.794236977312
443,88800,-6088.487378218213
444,89000,-6090.36518666548
445,89200,-6091.879791377838
446,89400,-6093.766901284089
447,89600,-6092.750168754544
448,89800,-6091.778260003635
449,90000,-6089.618630730181
450,90200,-6089.782972765964
451,90400,-6089.630923667317
452,90600,-6091.063829842945
453,90800,-6091.837143419811
454,91000,-6091.208067008575
455,91200,-6093.527817243224
456,91400,-6093.308191294579
457,91600,-6090.987746217482
458,91800,-6092.909657201259
459,92000,-6092.927441670097
460,92200,-6092.788544245169
461,92400,-6094.5485910779535
462,92600,-6097.754781953272
463,92800,-6095.267888062617
464,93000,-6095.459480904639
465,93200,-6095.573550632803
466,93400,-6095.166653006242
467,93600,-6094.688151950449
468,93800,-6092.60307837854
469,94000,-6091.622377475559
470,94200,-6091.412958798628
471,94400,-6094.1708499934475
472,94600,-6093.368356131121
473,94800,-6094.390565586715
474,95000,-6095.021117242099
475,95200,-6097.123996066406
476,95400,-6098.250191171306
477,95600,-6098.864357482499
478,95800,-6097.0154916678175
479,96000,-6099.361683106981
480,96200,-6100.114062394676
481,96400,-6097.596079461196
482,96600,-6097.199448796229
483,96800,-6096.719928355165
484,97000,-6097.739437002314
485,97200,-6096.410725738215
486,97400,-6095.078580590572
487,97600,-6094.915989472457
488,97800,-6093.903530214329
489,98000,-6094.633619626009
490,98200,-6095.708174109898
491,98400,-6096.164550651555
492,98600,-6095.689168930335
493,98800,-6096.877755598813
494,99000,-6094.212005615414
495,99200,-6095.28210449233
496,99400,-6095.724689275682
497,99600,-6100.7216548296365
498,99800,-6102.550619318255
499,100000,-6100.272739772785
500,100200,-6097.779413409136
501,100400,-6100.695547772764
502,100600,-6098.608852990939
503,100800,-6099.316911938206
504,101000,-6097.465603414202
505,101200,-6098.156999776816
506,101400,-6097.881281639634
507,101600,-6097.118803720798
508,101800,-6098.516491840274
509,102000,-6098.273136654037
510,102200,-6097.262401368684
511,102400,-6096.495432458583
512,102600,-6096.852453921412
513,102800,-6096.319889273494
514,103000,-6096.328638691522
515,103200,-6094.109927998673
516,103400,-6093.471465126211
517,103600,-6099.458422100969
518,103800,-6100.131652453502
519,104000,-6100.683446962802
520,104200,-6098.101303024787
521,104400,-6096.330332192556
522,104600,-6094.190970299499
523,104800,-6093.098941012327
524,105000,-6091.625743718952
525,105200,-6089.326731338799
526,105400,-6089.847322571039
527,105600,-6092.688653511376
528,105800,-6092.499928490919
529,106000,-6093.512016656371
530,106200,-6091.657908779643
531,106400,-6090.98215088735
532,106600,-6092.373646846244
533,106800,-6092.37221293154
534,107000,-6092.807003299777
535,107200,-6093.004409458003
536,107400,-6092.3504025664015
537,107600,-6092.220947053122
538,107800,-6094.734144006134
539,108000,-6094.538025432179
540,108200,-6095.442352163925
541,108400,-6095.52575673114
542,108600,-6094.7223099303665
543,108800,-6094.152421807929
544,109000,-6093.555744264525
545,109200,-6094.0676067752565
546,109400,-6094.026954738387
547,109600,-6093.279660381618
548,109800,-6091.485091941658
549,110000,-6092.50881218969
550,110200,-6091.91202134266
551,110400,-6093.519105710492
552,110600,-6095.193693659302
553,110800,-6094.834074245623
554,111000,-6095.349929851043
555,111200,-6095.023267744471
556,111400,-6093.886796013759
557,111600,-6093.094095901915
558,111800,-6099.410361948805
559,112000,-6100.678573649953
560,112200,-6098.178796419963
561,112400,-6096.389770090516
562,112600,-6097.551730845141
563,112800,-6095.049481267022
564,113000,-6096.464869104527
565,113200,-6096.252577101804
566,113400,-6095.791834408716
567,113600,-6095.2171322997
568,113800,-6095.2712910670325
569,114000,-6095.539333989989
570,114200,-6105.347944464719
571,114400,-6103.936452162684
572,114600,-6101.995752639238
573,114800,-6099.885664611391
574,115000,-6099.024014643658
575,115200,-6099.555291260382
576,115400,-6101.2067330083055
577,115600,-6098.816238679372
578,115800,-6101.866627307134
579,116000,-6100.968017754798
580,116200,-6099.339186931111
581,116400,-6099.928167726706
582,116600,-6099.843812590456
583,116800,-6099.318942117819
584,117000,-6099.119642330619
585,117200,-6097.02057181904
586,117400,-6097.530662000687
587,117600,-6099.638876191459
588,117800,-6100.610106634986
589,118000,-6100.173596671624
590,118200,-6098.664303473663
591,118400,-6100.291385960749
592,118600,-6100.548307632235
593,118800,-6100.607964287607
594,119000,-6100.192195293722
595,119200,-6097.258301689522
596,119400,-6097.301669760709
597,119600,-6097.02642103584
598,119800,-6097.669858419581
599,120000,-6096.6239549174825
600,120200,-6097.432686661259
601,120400,-6096.561348192643
602,120600,-6095.608737645023
603,120800,-6094.727757161473
604,121000,-6095.821978456452
605,121200,-6094.520650946979
606,121400,-6094.250469621219
607,121600,-6094.285602969702
608,121800,-6093.125215330307
609,122000,-6094.8567063551545
610,122200,-6094.66150144776
611,122400,-6095.869968203663
612,122600,-6102.490718881112
613,122800,-6103.0827739685255
614,123000,-6101.480991902093
615,123200,-6101.736640112584
616,123400,-6100.158062090068
617,123600,-6100.109404217508
618,123800,-6099.856557464916
619,124000,-6098.036950517388
620,124200,-6098.462799050274
621,124400,-6101.297654012947
622,124600,-6100.470935710357
623,124800,-6099.010129250104
624,125000,-6100.69489317281
625,125200,-6097.447817947339
626,125400,-6098.043623676053
627,125600,-6099.022398940842
628,125800,-6102.627152107219
629,126000,-6103.81280123123
630,126200,-6102.757911439529
631,126400,-6100.042550742532
632,126600,-6099.81543263948
633,126800,-6098.936721111583
634,127000,-6100.518979161994
635,127200,-6101.737342420504
636,127400,-6100.321123936404
637,127600,-6103.704200285487
638,127800,-6104.785945455662
639,128000,-6102.199210909985
640,128200,-6102.993885773442
641,128400,-6101.574796118754
642,128600,-6101.888388031367
643,128800,-6103.360142243275
644,129000,-6102.933284249166
645,129200,-6100.940661490242
646,129400,-6100.3009666921935
647,129600,-6099.828273353754
648,129800,-6099.474834592094
649,130000,-6101.5182199464025
650,130200,-6099.299661184395
651,130400,-6098.287456220242
652,130600,-6100.357237703467
653,130800,-6103.305818571865
654,131000,-6102.8601378120375
655,131200,-6101.0561500223575
656,131400,-6098.794920017886
657,131600,-6098.6086632870365
658,131800,-6098.434231765992
659,132000,-6098.714714958248
660,132200,-6097.406715148417
661,132400,-6100.4228153005515
662,132600,-6098.918934058624
663,132800,-6098.3663972468985
664,133000,-6100.098799615701
665,133200,-6099.414977192561
666,133400,-6100.426868117685
667,133600,-6101.050443357784
668,133800,-6100.7490194589545
669,134000,-6101.211715567164
670,134200,-6100.78840654464
671,134400,-6100.301463872075
672,134600,-6099.283926779478
673,134800,-6097.916345969037
674,135000,-6099.765463138866
675,135200,-6100.238364829274
676,135400,-6101.388987317965
677,135600,-6100.625252354372
678,135800,-6098.8439518834975
679,136000,-6099.333116052253
680,136200,-6099.483254205438
681,136400,-6101.276802227987
682,136600,-6103.803828146026
683,136800,-6101.280136380457
684,137000,-6103.946410240729
685,137200,-6105.880707738038
686,137400,-6103.382549144975
687,137600,-6102.475783634161
688,137800,-6103.389149634602
689,138000,-6101.144274253136
690,138200,-6101.247095538873
691,138400,-6102.442846885644
692,138600,-6103.502999099424
693,138800,-6101.97739927954
694,139000,-6100.822970559995
695,139200,-6100.210791220723
696,139400,-6100.967922749306
697,139600,-6100.033713199445
698,139800,-6100.2880501050095
699,140000,-6100.57205940219
700,140200,-6100.522704339934
701,140400,-6100.52640210831
702,140600,-6101.17211600483
703,140800,-6102.754028031137
704,141000,-6102.5566315158185
705,141200,-6104.449424530836
706,141400,-6105.34959644285
707,141600,-6108.92967715428
708,141800,-6108.617321268879
709,142000,-6107.898260424194
710,142200,-6109.127273112082
711,142400,-6108.0759662169385
712,142600,-6108.73605706446
713,142800,-6105.235294515204
714,143000,-6105.688093566709
715,143200,-6105.828031671548
716,143400,-6105.220806019056
717,143600,-6101.904769815244
718,143800,-6101.459611306741
719,144000,-6103.227490181756
720,144200,-6102.21466259995
721,144400,-6102.812497125415
722,144600,-6101.618605654877
723,144800,-6103.444316342083
724,145000,-6112.325765573666
725,145200,-6112.450669277115
726,145400,-6109.663092239874
727,145600,-6106.757178337353
728,145800,-6108.470941533519
729,146000,-6109.917946408634
730,146200,-6108.042311672361
731,146400,-6105.264389110616
732,146600,-6106.1403465157655
733,146800,-6105.080032894431
734,147000,-6105.945702451908
735,147200,-6106.623465370617
736,147400,-6107.04365866013
737,147600,-6109.31603488265
738,147800,-6108.091180178846
739,148000,-6109.565699824895
740,148200,-6107.054122359916
741,148400,-6109.01758766066
742,148600,-6108.359098537619
743,148800,-6109.431597011913
744,149000,-6106.766868518622
745,149200,-6104.626278905806
746,149400,-6104.199460624644
747,149600,-6103.500193499715
748,149800,-6100.214217299773
749,150000,-6100.580322703455
750,150200,-6102.290110435491
751,150400,-6102.140895166574
752,150600,-6101.739420678714
753,150800,-6102.802331997516
754,151000,-6103.3374621889225
755,151200,-6102.728634523865
756,151400,-6103.276799664547
757,151600,-6104.669309049819
758,151800,-6102.660731330764
759,152000,-6106.026454382793
760,152200,-6105.606532824417
761,152400,-6103.498010350442
762,152600,-6102.064317371263
763,152800,-6103.967220942464
764,153000,-6105.325765390335
765,153200,-6106.947970266813
766,153400,-6107.072012577088
767,153600,-6104.506757788943
768,153800,-6102.599724412973
769,154000,-6104.988586348561
770,154200,-6106.175102033394
771,154400,-6108.703860035806
772,154600,-6106.590786892281
773,154800,-6107.182714741098
774,155000,-6106.381257020151
775,155200,-6108.163954479757
776,155400,-6107.685709038351
777,155600,-6107.200555867044
778,155800,-6107.851637875454
779,156000,-6109.359293254909
780,156200,-6108.283173240291
781,156400,-6112.912192001324
782,156600,-6116.873077464696
783,156800,-6116.49420060812
784,157000,-6113.473485486496
785,157200,-6110.928078161924
786,157400,-6112.409934120447
787,157600,-6111.629793887267
788,157800,-6111.421022609814
789,158000,-6108.780568087852
790,158200,-6109.3890851521
791,158400,-6107.55189312168
792,158600,-6109.28640086098
793,158800,-6110.53522864333
794,159000,-6108.220086323755
795,159200,-6104.729194059004
796,159400,-6103.261764338112
797,159600,-6102.304723970489
798,159800,-6105.103296221846
799,160000,-6111.168574477477
800,160200,-6109.818666400163
801,160400,-6109.431495620131
802,160600,-6110.631844223377
803,160800,-6108.684310605974
804,161000,-6107.91619848478
805,161200,-6107.371737196915
806,161400,-6109.797389757532
807,161600,-6107.36149135148
808,161800,-6106.052261263002
809,162000,-6103.877888555856
810,162200,-6104.093219935594
811,162400,-6102.607104357566
812,162600,-6101.1986096224155
813,162800,-6099.488007016114
814,163000,-6101.905888567437
815,163200,-6100.458375626677
816,163400,-6101.583319819523
817,163600,-6100.6504626738
818,163800,-6101.373637184494
819,164000,-6100.104449520322
820,164200,-6102.188105070803
821,164400,-6101.497359056642
822,164600,-6103.39746110895
823,164800,-6103.512002978069
824,165000,-6108.128636473364
825,165200,-6109.404045542328
826,165400,-6108.909173933862
827,165600,-6107.453617556181
828,165800,-6105.932212226762
829,166000,-6105.246195917773
830,166200,-6105.666274916037
831,166400,-6105.596230160103
832,166600,-6106.408660264446
833,166800,-6103.629058893374
834,167000,-6101.6087868874265
835,167200,-6102.730069282668
836,167400,-6102.464595198862
837,167600,-6102.399659113635
838,167800,-6102.788051154544
839,168000,-6104.270497741816
840,168200,-6103.1230743298165
841,168400,-6101.437948100217
842,168600,-6102.661864161992
843,168800,-6101.2874458750475
844,169000,-6102.389615790948
845,169200,-6102.7910960418485
846,169400,-6102.221797288024
847,169600,-6101.86777873951
848,169800,-6104.207859355244
849,170000,-6105.091145438741
850,170200,-6106.0021777146285
851,170400,-6106.091514898975
852,170600,-6106.05758691918
853,170800,-6107.535416126253
854,171000,-6107.636287446457
855,171200,-6106.192126548074
856,171400,-6103.865775102096
857,171600,-6103.552847354405
858,171800,-6104.747107428978
859,172000,-6106.63135071591
860,172200,-6104.751955572728
861,172400,-6102.90682014
862,172600,-6104.452018612
863,172800,-6105.292012616872
864,173000,-6106.362587366225
865,173200,-6104.272882392979
866,173400,-6102.947567278019
867,173600,-6102.203366322415
868,173800,-6103.191954421568
869,174000,-6103.122313537254
870,174200,-6105.008788329804
871,174400,-6106.579047709298
872,174600,-6106.170198394711
873,174800,-6105.50774962486
874,175000,-6106.626086063524
875,175200,-6105.942346123546
876,175400,-6109.286973489746
877,175600,-6110.814806064524
878,175800,-6110.3749982607105
879,176000,-6108.36349292675
880,176200,-6107.333550023218
881,176400,-6107.4267832003925
882,176600,-6105.668131105769
883,176800,-6106.653112839161
884,177000,-6106.47376868042
885,177200,-6104.687395626153
886,177400,-6104.490115364559
887,177600,-6103.613399109829
888,177800,-6101.402651106045
889,178000,-6101.357916339381
890,178200,-6102.063463753322
891,178400,-6103.166680093567
892,178600,-6107.170844074853
893,178800,-6108.021050259882
894,179000,-6109.072237935178
895,179200,-6108.056653984506
896,179400,-6104.921601596696
897,179600,-6103.669667640994
898,179800,-6102.649938658249
899,180000,-6109.531882744781
900,180200,-6109.6354493776425
901,180400,-6109.761342456659
902,180600,-6109.185068283508
903,180800,-6106.773906899533
904,181000,-6105.685034610535
905,181200,-6103.675868597519
906,181400,-6106.085155105287
907,181600,-6105.696391129684
908,181800,-6106.190777676475
909,182000,-6109.315122141179
910,182200,-6106.573404531125
911,182400,-6108.870513397627
912,182600,-6108.942859581738
913,182800,-6107.695622892663
914,183000,-6105.6079187686755
915,183200,-6105.368295242213
916,183400,-6104.7319941483165
917,183600,-6103.577214636835
918,183800,-6102.326118300377
919,184000,-6101.045553731211
920,184200,-6103.423942984969
921,184400,-6105.973955524338
922,184600,-6105.690954192198
923,184800,-6105.260859944668
924,185000,-6105.050449319371
925,185200,-6103.107689000952
926,185400,-6105.320668246216
927,185600,-6105.403551642427
928,185800,-6105.486761768488
929,186000,-6109.146653732972
930,186200,-6107.121442304559
931,186400,-6105.893318616374
932,186600,-6104.795478756736
933,186800,-6104.608826187206
934,187000,-6107.763623449765
935,187200,-6106.29271694163
936,187400,-6109.0250826442125
937,187600,-6111.102452479006
938,187800,-6110.881251755933
939,188000,-6108.03199004111
940,188200,-6110.429569305615
941,188400,-6107.036979308128
942,188600,-6106.001174355593
943,188800,-6104.009604257202
944,189000,-6103.770041360307
945,189200,-6103.813760360972
946,189400,-6104.853707152413
947,189600,-6106.240352085568
948,189800,-6109.006912350273
949,190000,-6108.385075334763
950,190200,-6106.257918222356
951,190400,-6104.560453896067
952,190600,-6105.823647207762
953,190800,-6108.741020038937
954,191000,-6105.937702394785
955,191200,-6105.814366461283
956,191400,-6104.030044305389
957,191600,-6103.09804112613
958,191800,-6105.23738176454
959,192000,-6105.227547457086
960,192200,-6108.3627197838505
961,192400,-6108.024124690717
962,192600,-6108.437197479847
963,192800,-6107.899331847513
964,193000,-6108.845459796193
965,193200,-6107.429634882408
966,193400,-6107.173963587745
967,193600,-6110.878233370196
968,193800,-6110.064802605248
969,194000,-6108.520165947834
970,194200,-6106.910877076449
971,194400,-6108.479269842977
972,194600,-6108.5274499652905
973,194800,-6110.41471565405
974,195000,-6111.074670250513
975,195200,-6109.002349836774
976,195400,-6108.171056005782
977,195600,-6106.8582936682615
978,195800,-6107.213055389155
979,196000,-6107.265330674961
980,196200,-6109.849622494514
981,196400,-6111.002993450156
982,196600,-6108.912195896488
983,196800,-6111.04850671719
984,197000,-6112.318919010116
985,197200,-6109.435817026275
986,197400,-6110.84396612102
987,197600,-6111.242928578634
988,197800,-6110.807126953816
989,198000,-6109.392292472144
990,198200,-6109.354601023169
991,198400,-6112.367629682171
