,Training episodes,Reward
991,198400,-6692.504565918471
992,198600,-6692.035683984776
993,198800,-6692.826672187822
994,199000,-6692.581650250258
995,199200,-6690.882976450206
996,199400,-6688.962162410166
997,199600,-6687.560979928133
998,199800,-6687.331752692507
999,200000,-6685.341964654006
1000,200200,-6684.672946723205
1001,200400,-6682.267419878564
1002,200600,-6680.111592152852
1003,200800,-6677.036461222282
1004,201000,-6674.690418977826
1005,201200,-6671.131710182261
1006,201400,-6669.1294306458085
1007,201600,-6666.267450766647
1008,201800,-6664.9353668633175
1009,202000,-6663.920012240655
1010,202200,-6663.494603542524
1011,202400,-6661.925995334019
1012,202600,-6660.702515017215
1013,202800,-6661.217480763771
1014,203000,-6661.9852346110165
1015,203200,-6662.399125188813
1016,203400,-6661.30961265105
1017,203600,-6661.38878387084
1018,203800,-6661.418995846671
1019,204000,-6661.104727927337
1020,204200,-6661.83081359187
1021,204400,-6662.406682123496
1022,204600,-6662.599408198797
1023,204800,-6663.5060890590385
1024,205000,-6663.38237124723
1025,205200,-6663.549646997784
1026,205400,-6661.842998848228
1027,205600,-6661.6176803285825
1028,205800,-6660.953988012866
1029,206000,-6659.566315410292
1030,206200,-6659.438364828235
1031,206400,-6659.031473112587
1032,206600,-6659.44127224007
1033,206800,-6659.741455292056
1034,207000,-6659.352851733645
1035,207200,-6659.227437636917
1036,207400,-6659.302418859534
1037,207600,-6658.825060087626
1038,207800,-6658.858485570101
1039,208000,-6658.48631970608
1040,208200,-6659.218118264864
1041,208400,-6659.240432111891
1042,208600,-6658.694845689513
1043,208800,-6658.137751551611
1044,209000,-6657.692388741289
1045,209200,-6657.978910993031
1046,209400,-6659.8817225444245
1047,209600,-6660.6394405355395
1048,209800,-6661.256864928431
1049,210000,-6661.871898192745
1050,210200,-6662.891424804196
1051,210400,-6663.894702343357
1052,210600,-6664.337480624686
1053,210800,-6665.350609499748
1054,211000,-6666.561112599798
1055,211200,-6667.572483829838
1056,211400,-6668.3745495638705
1057,211600,-6668.861983401097
1058,211800,-6669.259586720878
1059,212000,-6669.862669376703
1060,212200,-6668.347948001362
1061,212400,-6667.05492090109
1062,212600,-6665.159874220872
1063,212800,-6664.413055626697
1064,213000,-6663.046382001357
1065,213200,-6662.722261851086
1066,213400,-6663.295621980868
1067,213600,-6663.881966334695
1068,213800,-6664.366354317756
1069,214000,-6665.636677204206
1070,214200,-6666.827623013365
1071,214400,-6666.944442160692
1072,214600,-6667.353991228554
1073,214800,-6667.941161732843
1074,215000,-6669.146991886275
1075,215200,-6669.38462475902
1076,215400,-6670.526449807216
1077,215600,-6670.470691095773
1078,215800,-6670.601552876618
1079,216000,-6670.745617301295
1080,216200,-6669.4493063410355
1081,216400,-6668.713820072829
1082,216600,-6667.188243558263
1083,216800,-6665.277157346611
1084,217000,-6664.226257127289
1085,217200,-6664.170849451831
1086,217400,-6664.399335811464
1087,217600,-6663.469937399172
1088,217800,-6661.681106169338
1089,218000,-6661.26238493547
1090,218200,-6661.870689198377
1091,218400,-6662.095770108701
1092,218600,-6660.934272336961
1093,218800,-6660.5288241195685
1094,219000,-6660.127278045655
1095,219200,-6660.646822436524
1096,219400,-6660.975270449219
1097,219600,-6661.474122609376
1098,219800,-6661.6397668375
1099,220000,-6661.78275097
1100,220200,-6662.242450776001
1101,220400,-6662.207866870801
1102,220600,-6661.381293496641
1103,220800,-6660.786753547313
1104,221000,-6660.68955908785
1105,221200,-6660.53695977028
1106,221400,-6659.888474066224
1107,221600,-6660.515779252979
1108,221800,-6660.524654652383
1109,222000,-6661.474723721906
1110,222200,-6661.573216477525
1111,222400,-6661.9202919320205
1112,222600,-6661.922327295616
1113,222800,-6663.117705586493
1114,223000,-6663.716195719194
1115,223200,-6663.257175325355
1116,223400,-6663.653865260285
1117,223600,-6663.728404708228
1118,223800,-6663.412723766582
1119,224000,-6662.538147763265
1120,224200,-6662.2173932106125
1121,224400,-6662.51375831849
1122,224600,-6662.761006654792
1123,224800,-6663.243805323834
1124,225000,-6663.412075509067
1125,225200,-6662.429035407255
1126,225400,-6661.467915825804
1127,225600,-6661.324020160644
1128,225800,-6661.514372378516
1129,226000,-6661.352591652812
1130,226200,-6661.49410457225
1131,226400,-6661.254971157799
1132,226600,-6661.10803942624
1133,226800,-6661.015025290992
1134,227000,-6660.959363982794
1135,227200,-6661.215616186235
1136,227400,-6661.749211698988
1137,227600,-6661.03530685919
1138,227800,-6660.863557987352
1139,228000,-6660.228971389882
1140,228200,-6659.596145861906
1141,228400,-6658.815041689524
1142,228600,-6658.47000210162
1143,228800,-6659.290532931296
1144,229000,-6659.9405513450365
1145,229200,-6661.1075973260295
1146,229400,-6662.503109110824
1147,229600,-6663.7688935386595
1148,229800,-6666.250271080928
1149,230000,-6668.116623114742
1150,230200,-6669.231735991794
1151,230400,-6670.951326293435
1152,230600,-6673.269342284748
1153,230800,-6674.125005077798
1154,231000,-6674.690160312239
1155,231200,-6674.64900324979
1156,231400,-6674.856702599833
1157,231600,-6674.498330829866
1158,231800,-6674.089445913893
1159,232000,-6674.706556731114
1160,232200,-6675.669932884891
1161,232400,-6676.534852557913
1162,232600,-6676.886319546331
1163,232800,-6677.669055637065
1164,233000,-6677.4446195096525
1165,233200,-6677.571320607722
1166,233400,-6678.092212736177
1167,233600,-6677.928457688942
1168,233800,-6678.067141151154
1169,234000,-6677.617931670924
1170,234200,-6677.568095336739
1171,234400,-6677.479163769392
1172,234600,-6677.208018515514
1173,234800,-6677.092039812411
1174,235000,-6677.042069349929
1175,235200,-6675.162874229944
1176,235400,-6675.183736883955
1177,235600,-6675.019489507164
1178,235800,-6675.276841605731
1179,236000,-6675.344598284585
1180,236200,-6675.5167723776685
1181,236400,-6675.820917902134
1182,236600,-6676.2865780717075
1183,236800,-6676.759106207366
1184,237000,-6677.726034965893
1185,237200,-6678.775827972715
1186,237400,-6679.108162378172
1187,237600,-6678.850592402538
1188,237800,-6679.11828642203
1189,238000,-6679.262285387625
1190,238200,-6679.4520158101
1191,238400,-6679.697081398081
1192,238600,-6679.612508868464
1193,238800,-6679.199225844771
1194,239000,-6678.414536925817
1195,239200,-6677.624598290653
1196,239400,-6675.650303632523
1197,239600,-6674.041961656019
1198,239800,-6672.512788074816
1199,240000,-6671.0036679598525
1200,240200,-6669.838403117882
1201,240400,-6668.865409994306
1202,240600,-6669.203421745445
1203,240800,-6669.497112396356
1204,241000,-6669.650033667085
1205,241200,-6669.594870683668
1206,241400,-6668.820271546934
1207,241600,-6667.854498487547
1208,241800,-6667.972973790038
1209,242000,-6667.97166028203
1210,242200,-6668.172015725624
1211,242400,-6667.714487580499
1212,242600,-6668.953465064399
1213,242800,-6670.18902205152
1214,243000,-6671.732467641215
1215,243200,-6672.991130362972
1216,243400,-6673.722748040378
1217,243600,-6674.369917182303
1218,243800,-6676.104371245842
1219,244000,-6677.5424032466735
1220,244200,-6678.10345384734
1221,244400,-6678.136981827872
1222,244600,-6678.210991712298
1223,244800,-6678.239262119839
1224,245000,-6679.360159695871
1225,245200,-6679.716877756697
1226,245400,-6680.204752205357
1227,245600,-6681.430364264286
1228,245800,-6682.4108539114295
1229,246000,-6682.949464379144
1230,246200,-6683.168321503315
1231,246400,-6683.647157202653
1232,246600,-6684.281944512123
1233,246800,-6684.577586859698
1234,247000,-6683.725194487759
1235,247200,-6682.393593090207
1236,247400,-6680.755968222165
1237,247600,-6679.295399577732
1238,247800,-6678.280538412185
1239,248000,-6677.6264619797485
1240,248200,-6676.634607083799
1241,248400,-6676.53440441704
1242,248600,-6676.307054783631
1243,248800,-6675.950643826905
1244,249000,-6676.179890061524
1245,249200,-6676.38906829922
1246,249400,-6676.454692139376
1247,249600,-6676.776253711501
1248,249800,-6676.749127969201
1249,250000,-6676.2825836253605
1250,250200,-6675.909348150289
1251,250400,-6674.6491972702315
1252,250600,-6674.110607816186
1253,250800,-6673.679736252949
1254,251000,-6673.545351502359
1255,251200,-6673.437843701888
1256,251400,-6672.98964996151
1257,251600,-6672.477969969207
1258,251800,-6672.217844725366
1259,252000,-6672.073494530293
1260,252200,-6671.065670624234
1261,252400,-6670.575505249387
1262,252600,-6670.17399794951
1263,252800,-6669.744042109607
1264,253000,-6671.117577437686
1265,253200,-6672.499374450149
1266,253400,-6673.188093310118
1267,253600,-6673.369224648094
1268,253800,-6672.647254718476
1269,254000,-6672.115303774781
1270,254200,-6671.756305519824
1271,254400,-6670.855356915859
1272,254600,-6669.605691782687
1273,254800,-6668.3333034261495
1274,255000,-6667.71226774092
1275,255200,-6667.450439192736
1276,255400,-6668.094570104188
1277,255600,-6667.869874833351
1278,255800,-6667.416681116681
1279,256000,-6667.668813643344
1280,256200,-6667.2166134146755
1281,256400,-6666.46422823174
1282,256600,-6665.910132585392
1283,256800,-6665.149199818314
1284,257000,-6664.545922354651
1285,257200,-6664.2122066337215
1286,257400,-6663.9389840569775
1287,257600,-6663.590249745582
1288,257800,-6663.409387296466
1289,258000,-6664.035791087173
1290,258200,-6663.933164119738
1291,258400,-6664.11293754579
1292,258600,-6664.813787536633
1293,258800,-6665.677748779306
1294,259000,-6664.963761523445
1295,259200,-6664.219759218756
1296,259400,-6663.905182375005
1297,259600,-6664.532270900005
1298,259800,-6664.820347970004
1299,260000,-6664.1228408760035
1300,260200,-6663.257960200803
1301,260400,-6663.125118160642
1302,260600,-6663.567750778513
1303,260800,-6664.639200622811
1304,261000,-6665.430422998248
1305,261200,-6666.601213398599
1306,261400,-6668.2375332188785
1307,261600,-6669.811745325103
1308,261800,-6671.452052510083
1309,262000,-6672.018673258067
1310,262200,-6671.499157356453
1311,262400,-6671.827763385162
1312,262600,-6671.58752320813
1313,262800,-6671.621424816504
1314,263000,-6671.253702353203
1315,263200,-6671.492649382562
1316,263400,-6671.69115075605
1317,263600,-6672.638233104841
1318,263800,-6674.083398983872
1319,264000,-6675.398125437097
1320,264200,-6676.237719099678
1321,264400,-6676.906581529742
1322,264600,-6677.354952723794
1323,264800,-6677.035524679035
1324,265000,-6676.105294743228
1325,265200,-6675.648610794583
1326,265400,-6675.017169885667
1327,265600,-6674.252485908533
1328,265800,-6674.111207476826
1329,266000,-6674.413028481461
1330,266200,-6674.642141535169
1331,266400,-6675.136213228135
1332,266600,-6675.371001832507
1333,266800,-6675.740082716006
1334,267000,-6675.976128672804
1335,267200,-6675.528090438243
1336,267400,-6675.164972350594
1337,267600,-6674.597759130475
1338,267800,-6673.74117605438
1339,268000,-6672.925128343504
1340,268200,-6672.987602674803
1341,268400,-6672.828675889843
1342,268600,-6672.8602844618745
1343,268800,-6672.6851025695
1344,269000,-6672.544957055599
1345,269200,-6672.432840644479
1346,269400,-6672.8279912655835
1347,269600,-6673.347705512467
1348,269800,-6673.647383159973
1349,270000,-6674.333844027979
1350,270200,-6674.982231472382
1351,270400,-6675.856566427906
1352,270600,-6676.496971892324
1353,270800,-6676.304296263859
1354,271000,-6676.071874511088
1355,271200,-6675.944530858871
1356,271400,-6676.040780937097
1357,271600,-6675.804499749678
1358,271800,-6675.171881049743
1359,272000,-6673.9114110897945
1360,272200,-6672.320847621835
1361,272400,-6670.506053097469
1362,272600,-6669.2737487279755
1363,272800,-6668.96509273238
1364,273000,-6668.350355435904
1365,273200,-6668.4727843487235
1366,273400,-6668.567289978979
1367,273600,-6669.093831983183
1368,273800,-6669.8745968365465
1369,274000,-6670.0712399692375
1370,274200,-6669.855898225391
1371,274400,-6669.683624830313
1372,274600,-6670.03455611425
1373,274800,-6670.7213948914
1374,275000,-6671.27086591312
1375,275200,-6671.516848980496
1376,275400,-6671.499729184397
1377,275600,-6671.436345847518
1378,275800,-6670.6423579280145
1379,276000,-6668.173105092412
1380,276200,-6666.86067157393
1381,276400,-6665.722443509144
1382,276600,-6664.322329807315
1383,276800,-6663.806770095853
1384,277000,-6663.961353576682
1385,277200,-6664.202676611346
1386,277400,-6664.153860039077
1387,277600,-6664.042306781262
1388,277800,-6663.917282925009
1389,278000,-6663.593045090007
1390,278200,-6664.128498572005
1391,278400,-6664.392642607604
1392,278600,-6664.603957836083
1393,278800,-6665.041916268867
1394,279000,-6665.074939265093
1395,279200,-6664.718076412075
1396,279400,-6664.25164862966
1397,279600,-6663.6706939037285
1398,279800,-6662.3412426229825
1399,280000,-6662.200806598386
1400,280200,-6661.701895278709
1401,280400,-6662.158859972968
1402,280600,-6663.925994228374
1403,280800,-6664.9120453827
1404,281000,-6665.87244880616
1405,281200,-6666.754834044928
1406,281400,-6667.823398485943
1407,281600,-6669.279343788754
1408,281800,-6670.117693781003
1409,282000,-6670.456030024802
1410,282200,-6670.906230269841
1411,282400,-6670.8431092158735
1412,282600,-6670.901987372699
1413,282800,-6669.019246148159
1414,283000,-6667.375553168527
1415,283200,-6665.846536284822
1416,283400,-6664.449885277858
1417,283600,-6663.236783222286
1418,283800,-6662.370364077829
1419,284000,-6661.463947512264
1420,284200,-6661.375689259811
1421,284400,-6661.119457657849
1422,284600,-6661.50572237628
1423,284800,-6662.4119216510235
1424,285000,-6663.332037320819
1425,285200,-6663.580004856655
1426,285400,-6665.194160135325
1427,285600,-6666.76360935826
1428,285800,-6666.815574986607
1429,286000,-6666.841834989286
1430,286200,-6667.101280491429
1431,286400,-6667.289461893143
1432,286600,-6667.388288264515
1433,286800,-6667.417036861611
1434,287000,-6665.783004489289
1435,287200,-6665.041091091432
1436,287400,-6664.602716623145
1437,287600,-6665.147017048516
1438,287800,-6665.939644888813
1439,288000,-6666.54874716105
1440,288200,-6666.85118522884
1441,288400,-6666.965479433073
1442,288600,-6667.2850397964585
1443,288800,-6667.193188087167
1444,289000,-6666.282831719734
1445,289200,-6665.566890375787
1446,289400,-6665.05116855063
1447,289600,-6665.0984348405045
1448,289800,-6666.152810372404
1449,290000,-6666.990373297924
1450,290200,-6666.785423638339
1451,290400,-6667.237870160671
1452,290600,-6667.423264878536
1453,290800,-6668.047361902829
1454,291000,-6668.308358272263
1455,291200,-6667.83387411781
1456,291400,-6667.454286794248
1457,291600,-6666.783898185398
1458,291800,-6666.543056048319
1459,292000,-6666.804288588655
1460,292200,-6666.252024620924
1461,292400,-6666.360369696739
1462,292600,-6666.162358257392
1463,292800,-6666.636292855914
1464,293000,-6666.658878034732
1465,293200,-6666.998508677785
1466,293400,-6667.204588192228
1467,293600,-6667.562420553782
1468,293800,-6668.032436443026
1469,294000,-6669.111574154422
1470,294200,-6670.054571823537
1471,294400,-6670.37568870883
1472,294600,-6670.150082217065
1473,294800,-6670.061628273652
1474,295000,-6670.6322713689215
1475,295200,-6670.051129595137
1476,295400,-6669.46434117611
1477,295600,-6668.911472940888
1478,295800,-6669.935740852711
1479,296000,-6669.586405182168
1480,296200,-6669.619749145734
1481,296400,-6669.561111816588
1482,296600,-6669.9420144532705
1483,296800,-6670.050174062617
1484,297000,-6670.319045500093
1485,297200,-6670.330548900074
1486,297400,-6670.213970370059
1487,297600,-6669.920551296047
1488,297800,-6669.314722286837
1489,298000,-6668.51380907947
1490,298200,-6668.425734763576
1491,298400,-6668.059337810861
1492,298600,-6667.839501498688
1493,298800,-6668.22441369895
1494,299000,-6669.52671845916
1495,299200,-6670.666843517328
1496,299400,-6671.833474813862
1497,299600,-6672.726779851089
1498,299800,-6673.411580130872
1499,300000,-6673.133482854698
1500,300200,-6672.469286283758
1501,300400,-6671.851366527007
1502,300600,-6672.335936971605
1503,300800,-6673.467812077284
1504,301000,-6673.8992496618275
1505,301200,-6673.439555979462
1506,301400,-6672.736332283569
1507,301600,-6673.678909576855
1508,301800,-6673.660940161485
1509,302000,-6671.777033379188
1510,302200,-6671.68162670335
1511,302400,-6671.67452011268
1512,302600,-6671.842584840144
1513,302800,-6671.185317872115
1514,303000,-6671.628410547692
1515,303200,-6671.415540938153
1516,303400,-6670.448526500522
1517,303600,-6669.4785087004175
1518,303800,-6668.224369460334
1519,304000,-6667.094183068268
1520,304200,-6665.825346454614
1521,304400,-6664.738558413692
1522,304600,-6663.484284230954
1523,304800,-6662.788677384762
1524,305000,-6663.00141065781
1525,305200,-6664.201909776249
1526,305400,-6665.3960590709985
1527,305600,-6665.738253506799
1528,305800,-6665.80169655544
1529,306000,-6665.713075994352
1530,306200,-6665.308117045482
1531,306400,-6665.178524886385
1532,306600,-6665.168132409109
1533,306800,-6665.141380927287
1534,307000,-6665.1279484918305
1535,307200,-6665.0236087934645
1536,307400,-6665.130137034772
1537,307600,-6664.878640877818
1538,307800,-6663.983537702255
1539,308000,-6664.017455161804
1540,308200,-6663.983339129443
1541,308400,-6664.702452553554
1542,308600,-6664.894618292844
1543,308800,-6664.480694634275
1544,309000,-6663.569086957421
1545,309200,-6662.900894565937
1546,309400,-6663.727278152749
1547,309600,-6663.8090100222
1548,309800,-6663.801270517761
1549,310000,-6664.481016414208
1550,310200,-6664.678875631366
1551,310400,-6664.724663005092
1552,310600,-6665.644105404073
1553,310800,-6666.447940573259
1554,311000,-6666.894446208607
1555,311200,-6667.234463216886
1556,311400,-6667.2708518235095
1557,311600,-6667.454181458807
1558,311800,-6667.819595167046
1559,312000,-6668.702863633637
1560,312200,-6669.68166590691
1561,312400,-6671.145488975528
1562,312600,-6671.784047430422
1563,312800,-6673.2263004443375
1564,313000,-6674.244165355471
1565,313200,-6675.478457284376
1566,313400,-6676.433390827501
1567,313600,-6675.927806412001
1568,313800,-6674.9099013796
1569,314000,-6674.859327353681
1570,314200,-6674.791055632944
1571,314400,-6675.820500756356
1572,314600,-6676.300619355085
1573,314800,-6676.649089234068
1574,315000,-6677.144896387254
1575,315200,-6677.5926358598035
1576,315400,-6677.903796187843
1577,315600,-6677.810380700274
1578,315800,-6677.41955456022
1579,316000,-6677.066737398176
1580,316200,-6676.784483668542
1581,316400,-6676.639618184834
1582,316600,-6676.598100797868
1583,316800,-6676.747699388295
1584,317000,-6676.301597010635
1585,317200,-6675.195652608509
1586,317400,-6673.567928336806
1587,317600,-6672.061530169445
1588,317800,-6671.219849135556
1589,318000,-6670.1035355584445
1590,318200,-6669.931890946756
1591,318400,-6669.910512757404
1592,318600,-6669.893410205923
1593,318800,-6669.738165664738
1594,319000,-6669.808188781791
1595,319200,-6669.864207275433
1596,319400,-6669.389022070346
1597,319600,-6669.156686406277
1598,319800,-6668.633942875022
1599,320000,-6668.527310550017
1600,320200,-6668.9443484400135
1601,320400,-6669.14813500201
1602,320600,-6669.051945501608
1603,320800,-6669.618118901287
1604,321000,-6670.565901371029
1605,321200,-6672.366314846823
1606,321400,-6673.352270627458
1607,321600,-6674.479941501966
1608,321800,-6674.857546951573
1609,322000,-6675.456193811258
1610,322200,-6676.387923799007
1611,322400,-6675.752839039205
1612,322600,-6674.510864981364
1613,322800,-6673.809629485091
1614,323000,-6672.498953588073
1615,323200,-6671.8127566204585
1616,323400,-6671.204267796367
1617,323600,-6670.403882987094
1618,323800,-6669.155762639675
1619,324000,-6668.05054761174
1620,324200,-6667.507625589392
1621,324400,-6667.157037971513
1622,324600,-6667.232192877211
1623,324800,-6666.5470043017685
1624,325000,-6666.2551034414155
1625,325200,-6666.247520253133
1626,325400,-6666.487859952506
1627,325600,-6666.784662962005
1628,325800,-6666.550542869604
1629,326000,-6666.439340545683
1630,326200,-6665.918347436547
1631,326400,-6665.630927949238
1632,326600,-6665.482398609391
1633,326800,-6665.114512637513
1634,327000,-6664.593328860011
1635,327200,-6664.176381838009
1636,327400,-6663.842824220407
1637,327600,-6663.575978126326
1638,327800,-6663.362501251061
1639,328000,-6663.974219750849
1640,328200,-6664.94093830068
1641,328400,-6664.896031890544
1642,328600,-6664.860106762435
1643,328800,-6665.147147909947
1644,329000,-6665.080687077958
1645,329200,-6664.6904871623665
1646,329400,-6665.290202229893
1647,329600,-6665.170286783915
1648,329800,-6664.969354427132
1649,330000,-6664.260483541706
1650,330200,-6664.531043083365
1651,330400,-6664.709053216693
1652,330600,-6665.069898823354
1653,330800,-6665.616544058684
1654,331000,-6665.905422746948
1655,331200,-6666.089963197558
1656,331400,-6667.736814308047
1657,331600,-6669.059920196437
1658,331800,-6670.308873657149
1659,332000,-6672.1724114257195
1660,332200,-6673.262929140576
1661,332400,-6673.631749562461
1662,332600,-6674.036649649968
1663,332800,-6674.456975969975
1664,333000,-6674.67386202598
1665,333200,-6674.910027120784
1666,333400,-6675.257552946628
1667,333600,-6674.605417357302
1668,333800,-6673.448552635841
1669,334000,-6672.397279608673
1670,334200,-6671.9071986869385
1671,334400,-6672.134665199551
1672,334600,-6672.2446071596405
1673,334800,-6672.290373227713
1674,335000,-6672.2863610821705
1675,335200,-6672.348776365736
1676,335400,-6672.6108960925885
1677,335600,-6673.818248124071
1678,335800,-6674.212254749256
1679,336000,-6674.136366299405
1680,336200,-6674.534874289524
1681,336400,-6674.605555681619
1682,336600,-6675.025538295295
1683,336800,-6675.540274386235
1684,337000,-6675.055500758988
1685,337200,-6674.388463107191
1686,337400,-6673.602957985752
1687,337600,-6673.2506476386025
1688,337800,-6672.968799360882
1689,338000,-6672.6289457387065
1690,338200,-6672.417219090965
1691,338400,-6672.247837772772
1692,338600,-6672.112332718218
1693,338800,-6672.057834924574
1694,339000,-6672.06970543966
1695,339200,-6671.949826851727
1696,339400,-6671.651892731383
1697,339600,-6671.3982329351065
1698,339800,-6671.328117598086
1699,340000,-6671.227181578469
1700,340200,-6671.007839012776
1701,340400,-6671.489396210221
1702,340600,-6671.464173218177
1703,340800,-6671.724619824542
1704,341000,-6671.932977109634
1705,341200,-6672.099662937707
1706,341400,-6672.221449100166
1707,341600,-6672.172159280132
1708,341800,-6672.014133674106
1709,342000,-6671.048806939285
1710,342200,-6669.745920551428
1711,342400,-6669.141423941142
1712,342600,-6668.603764152914
1713,342800,-6668.5141050723305
1714,343000,-6668.637846557865
1715,343200,-6668.743245996292
1716,343400,-6668.706159297034
1717,343600,-6668.362114937628
1718,343800,-6668.092035700102
1719,344000,-6667.6351910600815
1720,344200,-6667.184246598065
1721,344400,-6667.158022278452
1722,344600,-6667.643292822762
1723,344800,-6667.9211967582105
1724,345000,-6667.870082406569
1725,345200,-6667.197003425255
1726,345400,-6666.6607277402045
1727,345600,-6666.286394692163
1728,345800,-6665.564115753731
1729,346000,-6664.816917602985
1730,346200,-6663.848065332388
1731,346400,-6663.0940772659105
1732,346600,-6662.518386812728
1733,346800,-6662.057834450183
1734,347000,-6661.916423810147
1735,347200,-6661.555170298117
1736,347400,-6660.856011238494
1737,347600,-6660.423402740795
1738,347800,-6659.472940942635
1739,348000,-6659.639602754109
1740,348200,-6659.464807203287
1741,348400,-6659.191377012629
1742,348600,-6658.972632860104
1743,348800,-6658.144668788083
1744,349000,-6657.990891280467
1745,349200,-6657.972244274373
1746,349400,-6658.396545419499
1747,349600,-6660.405673835599
1748,349800,-6662.222507818479
1749,350000,-6663.7008187547835
1750,350200,-6665.530186253827
1751,350400,-6666.5899302530615
1752,350600,-6667.71913170245
1753,350800,-6668.13968036196
1754,351000,-6667.480338039568
1755,351200,-6666.548332931654
1756,351400,-6665.674135095323
1757,351600,-6665.256964326259
1758,351800,-6665.509477711006
1759,352000,-6665.683675918805
1760,352200,-6666.778346985045
1761,352400,-6666.609240088036
1762,352600,-6666.550517070429
1763,352800,-6665.899788656343
1764,353000,-6666.061237175074
1765,353200,-6665.706177240059
1766,353400,-6665.986973042047
1767,353600,-6666.1622346836375
1768,353800,-6666.832131496911
1769,354000,-6666.986173947529
1770,354200,-6667.060657908024
1771,354400,-6667.202588826419
1772,354600,-6666.968946061135
1773,354800,-6666.747656848908
1774,355000,-6666.108750479127
1775,355200,-6665.931844133302
1776,355400,-6665.965162806641
1777,355600,-6666.175255245314
1778,355800,-6666.115985446251
1779,356000,-6667.0726321070015
1780,356200,-6666.817324435601
1781,356400,-6667.204484548481
1782,356600,-6667.033275138785
1783,356800,-6666.1619326110285
1784,357000,-6665.348921088823
1785,357200,-6664.896011871058
1786,357400,-6665.192121996847
1787,357600,-6664.960416347478
1788,357800,-6664.840989327982
1789,358000,-6663.967166462386
1790,358200,-6663.268108169908
1791,358400,-6662.909017785927
1792,358600,-6662.735182978742
1793,358800,-6662.471115132994
1794,359000,-6662.259860856395
1795,359200,-6661.775701185116
1796,359400,-6661.364623448093
1797,359600,-6661.557480008475
1798,359800,-6662.01051525678
1799,200,-10618.22890625
1800,400,-10540.04296875
1801,600,-10732.340625
1802,800,-10590.10625
1803,1000,-10123.55859375
1804,1200,-9691.09453125
1805,1400,-9672.62734375
1806,1600,-9056.6578125
1807,1800,-8513.3359375
1808,2000,-8271.4109375
1809,2200,-7993.84375
1810,2400,-7907.56328125
1811,2600,-7820.1921875
1812,2800,-7750.23984375
1813,3000,-7667.5984375
1814,3200,-7593.4015625
1815,3400,-7538.08125
1816,3600,-7425.0296875
1817,3800,-7413.465625
1818,4000,-7342.94609375
1819,4200,-7260.8875
1820,4400,-7212.87890625
1821,4600,-7154.71015625
1822,4800,-7144.5953125
1823,5000,-7054.7671875
1824,5200,-7059.22734375
1825,5400,-7073.8296875
1826,5600,-7024.1546875
1827,5800,-7029.59140625
1828,6000,-7007.234375
1829,6200,-6995.44140625
1830,6400,-7013.40078125
1831,6600,-7001.30078125
1832,6800,-6977.4703125
1833,7000,-6991.66875
1834,7200,-6976.7484375
1835,7400,-6974.740625
1836,7600,-6970.83671875
1837,7800,-6965.496875
1838,8000,-6963.696875
1839,8200,-6977.58828125
1840,8400,-6999.8359375
1841,8600,-6996.975
1842,8800,-7012.92265625
1843,9000,-7015.01484375
1844,9200,-7009.6375
1845,9400,-7041.44921875
1846,9600,-7083.9296875
1847,9800,-7084.009375
1848,10000,-7088.11015625
1849,10200,-7079.13515625
1850,10400,-7088.81640625
1851,10600,-7087.98125
1852,10800,-7085.87421875
1853,11000,-7078.4109375
1854,11200,-7076.92421875
1855,11400,-7090.384375
1856,11600,-7110.10859375
1857,11800,-7122.76796875
1858,12000,-7136.603125
1859,12200,-7134.37734375
1860,12400,-7143.56953125
1861,12600,-7156.2171875
1862,12800,-7154.26640625
1863,13000,-7150.7765625
1864,13200,-7170.44453125
1865,13400,-7180.45546875
1866,13600,-7188.8078125
1867,13800,-7190.9953125
1868,14000,-7193.4890625
1869,14200,-7187.29921875
1870,14400,-7196.5765625
1871,14600,-7197.06796875
1872,14800,-7179.3484375
1873,15000,-7176.08046875
1874,15200,-7169.49765625
1875,15400,-7169.49765625
1876,15600,-7173.32890625
1877,15800,-7171.9640625
1878,16000,-7170.73203125
1879,16200,-7187.553125
1880,16400,-7185.15234375
1881,16600,-7182.4296875
1882,16800,-7181.07265625
1883,17000,-7185.46875
1884,17200,-7190.2109375
1885,17400,-7184.575
1886,17600,-7187.43984375
1887,17800,-7191.878125
1888,18000,-7191.878125
1889,18200,-7204.634375
1890,18400,-7202.86484375
1891,18600,-7204.8765625
1892,18800,-7190.27421875
1893,19000,-7190.89140625
1894,19200,-7187.5578125
1895,19400,-7194.05078125
1896,19600,-7190.30546875
1897,19800,-7181.90625
1898,20000,-7160.85390625
1899,20200,-7159.2015625
1900,20400,-7159.2015625
1901,20600,-7163.9640625
1902,20800,-7166.49453125
1903,21000,-7164.17421875
1904,21200,-7162.86015625
1905,21400,-7162.86015625
1906,21600,-7157.13359375
1907,21800,-7143.27734375
1908,22000,-7141.98359375
1909,22200,-7138.05
1910,22400,-7133.10078125
1911,22600,-7132.93984375
1912,22800,-7147.8421875
1913,23000,-7153.73828125
1914,23200,-7148.97890625
1915,23400,-7147.36953125
1916,23600,-7153.58828125
1917,23800,-7160.490625
1918,24000,-7164.89921875
1919,24200,-7142.9734375
1920,24400,-7161.75078125
1921,24600,-7171.05546875
1922,24800,-7146.74609375
1923,25000,-7156.18359375
1924,25200,-7149.36875
1925,25400,-7158.53984375
1926,25600,-7149.7390625
1927,25800,-7155.6296875
1928,26000,-7152.1796875
1929,26200,-7152.0359375
