,Training episodes,Loss
151,5520,0.02337552285903205
152,5540,0.023469430738397513
153,5580,0.023181211418873526
154,5640,0.0228292232091955
155,5660,0.02282937664474898
156,5720,0.021567862182345812
157,5740,0.021023609995434143
158,5760,0.0229673712727145
159,5800,0.024334624232984832
160,5860,0.024279888965397876
161,5880,0.024058635789322692
162,5900,0.02417679926408755
163,5980,0.023828803226577655
164,6020,0.02328203767556144
165,6060,0.022881613969947444
166,6080,0.02319688320171479
167,6100,0.02248578572282508
168,6120,0.02342974157340777
169,6140,0.024765815506040668
170,6180,0.022701258476304702
171,6200,0.02255747494358038
172,6220,0.022209118344451707
173,6280,0.024159268171044763
174,6300,0.023715342069031857
175,6320,0.023308131046582907
176,6400,0.023670962291947723
177,6440,0.022905676712983228
178,6460,0.022782414714807967
179,6500,0.023129888185115417
180,6520,0.023419585711361376
181,6540,0.02281663265752904
182,6560,0.0245056612247476
183,6580,0.024979963855286363
184,6600,0.022923115695587734
185,6620,0.02148843113984421
186,6640,0.02220515969916785
187,6680,0.023866063622829153
188,6700,0.024001032565591204
189,6720,0.02418772542838849
190,6760,0.02723207063964683
191,6800,0.026451237261229183
192,6820,0.025610800790733836
193,6840,0.025218941059070223
194,6860,0.024615450450863358
195,6880,0.02497714992291603
196,6900,0.025294854131753232
197,6940,0.023394739220472166
198,7080,0.022283425720478686
199,7100,0.02222946102773793
200,7140,0.020784267388627112
201,7160,0.022395590943372394
202,7200,0.02282963117144596
203,7240,0.022292114418205354
204,7260,0.023642629560992504
205,7300,0.022063674113881895
206,7400,0.022084145372495895
207,7440,0.02163197074364491
208,7480,0.021671365531530918
209,7520,0.021653418566582157
210,7560,0.025164254685876807
211,7600,0.02337194759101712
212,7640,0.022940389302977274
213,7660,0.021757454703337627
214,7680,0.022160253389745296
215,7780,0.022426262747501806
216,7800,0.024237157544498025
217,7820,0.023536313407424594
218,7860,0.02455442590141575
219,7880,0.025186366896822295
220,7940,0.02374801147857844
221,8000,0.022259857089356894
222,8060,0.021293136144507976
223,8120,0.02091509267872894
224,8140,0.021116544128945064
225,8180,0.023852799512140425
226,8200,0.02262211416339276
227,8260,0.02265614107589243
228,8280,0.022603159549556717
229,8300,0.026351231100338733
230,8320,0.026504384328665764
231,8420,0.026040404836132073
232,8440,0.02760114034000551
233,8460,0.027227259794740003
234,8520,0.026310979302619397
235,8540,0.025496593615130184
236,8560,0.02512234298445034
237,8580,0.026463390096483613
238,8620,0.024227879368828125
239,8700,0.02221035124744287
240,8720,0.026391436591826363
241,8760,0.02669359980828165
242,8800,0.02576981686597346
243,8880,0.02512399691776656
244,8900,0.02511904921878356
245,8920,0.024101802561672356
246,8960,0.02352793014366772
247,9020,0.023337799360905857
248,9040,0.024617326776627518
249,9100,0.024205423768714124
250,9120,0.02473375811287169
251,9160,0.02421869575268749
252,9200,0.024086783403450045
253,9300,0.02414222611927493
254,9320,0.024324350467868676
255,9340,0.02689061459823293
256,9360,0.02781452128826652
257,9380,0.028091350631229674
258,9400,0.026293853629678565
259,9420,0.025883197871089045
260,9560,0.02445130784292226
261,9640,0.025942380579147377
262,9720,0.024931250216033964
263,9740,0.02487814283487551
264,9800,0.02521463470552248
265,9880,0.02828084434583888
266,9900,0.026191599094987757
267,9920,0.026619351167774877
268,9940,0.02431399675949151
269,9960,0.022540763161529975
270,10020,0.022512143247882428
271,10100,0.02248687505210233
272,10120,0.02172668361254368
273,10140,0.022045448967519074
274,10180,0.022186989743473266
275,10240,0.023919284787942675
276,10260,0.026028522846833633
277,10280,0.024239961622346057
278,10300,0.02359673032616664
279,10360,0.024095833853523645
280,10440,0.02318423744490998
281,10460,0.02373535534899439
282,10480,0.023816507030812943
283,10560,0.02441499151332223
284,10640,0.025157683670862862
285,10680,0.02582739319828697
286,10780,0.026643832893590513
287,10800,0.02749153802507749
288,10820,0.028905739861437726
289,10900,0.027373727860219518
290,10920,0.027330444576078448
291,10940,0.026936822034306362
292,10960,0.025986845093875752
293,10980,0.025905961670803727
294,11000,0.028328349811496498
295,11020,0.02818897026591473
296,11040,0.02878798069805283
297,11060,0.027297314661744267
298,11080,0.027939878668787502
299,11100,0.025506440851213476
300,11140,0.025461184861756914
301,11220,0.025425475980836196
302,11240,0.025300966855683362
303,11320,0.02709657840474322
304,11380,0.02627610439096987
305,11400,0.028183113050739762
306,11460,0.027065527687295914
307,11520,0.02616720124071808
308,11540,0.027105889669942623
309,11580,0.02561336116146069
310,11600,0.025494868406860202
311,11620,0.023538820464776494
312,11640,0.021841775194300445
313,11660,0.021468879712019943
314,11740,0.022666371927574938
315,11760,0.023241453541052868
316,11780,0.02305783730565113
317,11820,0.02246140799378238
318,11840,0.02179904835585659
319,11860,0.02079491795829062
320,11940,0.020955792917657888
321,11960,0.02218064423708041
322,11980,0.023772378892166768
323,12000,0.02428786304033864
324,12040,0.026282490940388585
325,12160,0.025720849872824785
326,12180,0.023409938527105042
327,12200,0.024471860180662303
328,12220,0.027841928681028867
329,12260,0.027662668291960544
330,12320,0.025221083692101152
331,12340,0.024091404621909073
332,12360,0.022983200268038125
333,12400,0.021696134341627767
334,12440,0.020755289183354703
335,12460,0.022334737766819258
336,12480,0.02260397385679647
337,12500,0.02207102402943742
338,12520,0.021113085626748178
339,12540,0.02010233225757835
340,12620,0.019813309449632627
341,12640,0.020055638900343307
342,12660,0.021703990261509997
343,12700,0.021037286886179434
344,12720,0.02426233130185126
345,12800,0.023559359212623587
346,12900,0.023360113064373772
347,12940,0.022296295293112788
348,13000,0.024503260237328364
349,13040,0.028431056485455953
350,13080,0.027129427707896014
351,13100,0.025273820095622842
352,13140,0.023820430464239362
353,13180,0.023831122737480358
354,13200,0.025703306850872958
355,13260,0.027129375979965946
356,13320,0.025276775157980935
357,13360,0.024309462862438215
358,13380,0.023563531364779677
359,13400,0.023068493148311782
360,13420,0.024153998009860362
361,13440,0.025658042043447373
362,13460,0.024358088183402918
363,13480,0.024569799747466963
364,13580,0.02574676596832269
365,13600,0.02383477420577998
366,13640,0.023399233587341268
367,13660,0.02514659481665036
368,13740,0.025263451237841773
369,13760,0.024124070802819194
370,13780,0.025862975438031725
371,13860,0.025877128378226893
372,13880,0.023444378483831515
373,13900,0.02291050776524514
374,13920,0.02344813382373786
375,13940,0.02347704438961773
376,14020,0.025597523916540375
377,14040,0.02624970282616443
378,14120,0.02496479269267898
379,14160,0.025075514287962765
380,14180,0.022851342178356052
381,14200,0.023078945809182645
382,14220,0.021770207829139326
383,14240,0.022210960345953063
384,14260,0.023124559368681394
385,14300,0.023115088817271777
386,14340,0.021916887662246375
387,14500,0.021831579130041242
388,14520,0.022962679323472693
389,14580,0.02263392309897591
390,14600,0.02095253547472516
391,14680,0.02092529933009751
392,14700,0.019619515739712774
393,14740,0.02126446024802022
394,14780,0.022685625205252115
395,14820,0.022674868782213167
396,14840,0.022990554396192898
397,14920,0.022228715756639376
398,14960,0.02115179422625266
399,15000,0.021003771806783377
400,15020,0.019851009198051214
401,15040,0.018769030052837945
402,15080,0.019245580735538177
403,15120,0.021091735603597776
404,15140,0.021290618135283008
405,15180,0.021675182305772794
406,15220,0.022122387665907295
407,15240,0.02141847688229859
408,15260,0.02001250996805811
409,15340,0.01938221323186226
410,15360,0.019574892899942933
411,15400,0.018525982206306888
412,15440,0.018758585218780863
413,15460,0.019298828891272247
414,15500,0.01991689638404441
415,15560,0.022269333490597346
416,15600,0.021504678876294404
417,15660,0.02093372976866858
418,15680,0.0199685261733333
419,15720,0.018740681019385634
420,15740,0.019802280113665246
421,15820,0.020728942907307927
422,15900,0.02018241370237222
423,15920,0.020361892418196602
424,15940,0.021006575454180082
425,16000,0.021513544741395822
426,16020,0.02158872828731832
427,16040,0.022228622324068522
428,16100,0.021986690431276303
429,16120,0.022799960350544723
430,16160,0.021958978395105577
431,16200,0.021813206847859364
432,16260,0.02113233294197157
433,16280,0.020125940768784163
434,16300,0.01932482507138719
435,16340,0.020206594676250376
436,16380,0.019653786588091977
437,16440,0.0195549336817895
438,16500,0.02160233098244942
439,16560,0.0241146322725318
440,16580,0.023150647611467214
441,16620,0.024727041984437443
442,16700,0.02349821159429434
443,16720,0.024183903290328053
444,16740,0.025993077718016837
445,16800,0.023827757328985
446,16820,0.023251028609464857
447,16860,0.02330292030349596
448,16880,0.022734234684111464
449,16900,0.02387607364130162
450,16920,0.023511018977738562
451,16980,0.022552946747284846
452,17020,0.02169100041464306
453,17040,0.020523075304630097
454,17060,0.020002609842779392
455,17080,0.02197933892707996
456,17100,0.023515592418519436
457,17120,0.023314041298554564
458,17140,0.020557207665384786
459,17160,0.022176508586836636
460,17220,0.023434633001671454
461,17240,0.02286879872082569
462,17260,0.023482806959143464
463,17280,0.02296611808013215
464,17340,0.02124218147811329
465,17360,0.019867907379603672
466,17380,0.022340102843075027
467,17420,0.02392686800291461
468,17440,0.022251783976001124
469,17460,0.022740106399093137
470,17500,0.021934406133678808
471,17520,0.02357857701952239
472,17540,0.023390963536699453
473,17560,0.022104167590300115
474,17580,0.025601938923009136
475,17600,0.023818575350290853
476,17680,0.022468662903981463
477,17700,0.02144820789200231
478,17720,0.020481204348422405
479,17740,0.020177363362008184
480,17780,0.020572404071564555
481,17820,0.022800361955066586
482,17900,0.020511630649487227
483,17920,0.01954516472428644
484,17960,0.020622486607310014
485,17980,0.022592017281911243
486,18000,0.0205569254786662
487,18040,0.018657903387617407
488,18080,0.020208657514628837
489,18100,0.020822050676009708
490,18120,0.020944876277654692
491,18140,0.020634797258543433
492,18180,0.020632745777263213
493,18200,0.01952550614253201
494,18220,0.01990756960213596
495,18240,0.01962653971910806
496,18280,0.017948839960100903
497,18320,0.018682725189211092
498,18340,0.017404603527452246
499,18400,0.017461638582917608
500,18460,0.01595879028890336
501,18480,0.01593440016630335
502,18520,0.01657007591345345
503,18540,0.015405363213367738
504,18560,0.01584441166825889
505,18580,0.01683782419926165
506,18620,0.018931397131015763
507,18660,0.017653016989175402
508,18680,0.01738955397982909
509,18700,0.01766416493717443
510,18720,0.018159278421907513
511,18740,0.017502293896125863
512,18760,0.01705039573625494
513,18780,0.016947906119948775
514,18800,0.01655776175127518
515,18860,0.01613397457016382
516,18880,0.01836631661902168
517,18920,0.016581001450620483
518,18940,0.016125322477024705
519,18960,0.01752719870885365
520,18980,0.016117319517772618
521,19000,0.014752501172575334
522,19020,0.017471894202830775
523,19060,0.015829746626379
524,19100,0.01437369183902892
525,19180,0.014590679059067984
526,19240,0.013811749179871574
527,19380,0.012852716652323163
528,19420,0.013137384579793101
529,19440,0.012204467834008127
530,19480,0.016004171992121053
531,19520,0.0153192129332049
532,19540,0.018193353859442336
533,19560,0.018731314061369787
534,19580,0.018445711229869755
535,19680,0.02001340110669854
536,19700,0.018790875828825018
537,19760,0.01697632694765932
538,19780,0.01988058348119264
539,19800,0.017791410482883498
540,19840,0.016900479155349767
541,19860,0.01741056558097842
542,19880,0.016970413657867455
543,19900,0.017545433785791036
544,19940,0.02045897590817995
545,19960,0.01945340742828041
546,20000,0.018535751264584777
547,20020,0.019476851591501806
548,20040,0.018048590953377228
549,20080,0.019627449461005003
550,20100,0.020114055115526414
551,20120,0.021832881799177722
552,20160,0.020537645523418104
553,20180,0.018194090131655623
554,20200,0.0168031272917869
555,20260,0.017492576887598223
556,20300,0.017073840181343225
557,20320,0.01566652129516003
558,20340,0.01727804335296152
559,20380,0.017045229453563675
560,20440,0.016738702598190297
561,20480,0.016157701208572378
562,20560,0.01615509906958007
563,20600,0.014749147014224237
564,20640,0.016386577380819084
565,20660,0.01678079119771557
566,20720,0.017622971466778412
567,20820,0.019508776610373414
568,20840,0.017164739326857692
569,20860,0.015882908309478097
570,20900,0.017514161272826616
571,20940,0.01587991782345996
572,21000,0.01491458756382168
573,21020,0.014786721330125336
574,21040,0.014860366949430468
575,21060,0.013646422202580263
576,21080,0.014595559259409181
577,21140,0.014660119787974732
578,21160,0.014031676591335597
579,21180,0.014267157984494258
580,21200,0.016336822567557564
581,21220,0.01589737396095218
582,21240,0.016462482537063134
583,21260,0.017699565669085322
584,21280,0.01704462176973481
585,21320,0.017505435517747078
586,21420,0.01744079818035672
587,21460,0.017151229299748022
588,21500,0.017570774251337115
589,21540,0.017899601931663563
590,21560,0.017487768312527505
591,21580,0.018535679165708037
592,21640,0.01667813959454458
593,21660,0.014910864732543317
594,21700,0.01548173229049022
595,21720,0.01563779362162252
596,21740,0.014247938816708723
597,21780,0.013374867419371921
598,21800,0.013770653470333353
599,21820,0.016853433977743734
600,21880,0.01882069216663102
601,21920,0.017210936677411873
602,21940,0.018326288328135553
603,21960,0.016798233879061177
604,22000,0.016501558456779825
605,22020,0.016523163345624058
606,22040,0.01579816629661643
607,22060,0.014675691049683283
608,22080,0.014010504421701583
609,22100,0.016885482261268736
610,22120,0.015442381890367222
611,22140,0.014254049970110856
612,22160,0.015805174599806945
613,22240,0.014346777829107031
614,22260,0.01634772064890574
615,22320,0.016849688550679767
616,22360,0.015265004126905507
617,22380,0.014403858732127434
618,22400,0.016187185248488813
619,22480,0.0159374424622493
620,22500,0.01524984787353174
621,22520,0.018141906821316847
622,22580,0.016177726478247934
623,22600,0.014894487691616292
624,22620,0.017967059002475163
625,22700,0.0196575055012355
626,22860,0.019883849898119747
627,22880,0.019905644161812446
628,22900,0.019914514623730964
629,22920,0.01786026207816568
630,22940,0.01982501767644856
631,22980,0.020612542808608803
632,23000,0.019579569006408525
633,23020,0.0186125182346068
634,23060,0.020146804271981095
635,23100,0.020022819375073886
636,23120,0.017702280549268704
637,23140,0.019367270682701096
638,23160,0.017313105515200794
639,23180,0.017790091555562736
640,23200,0.017350551065800288
641,23220,0.015866083762643892
642,23260,0.016567964284895386
643,23300,0.015755958341978807
644,23340,0.014345839566725747
645,23400,0.014022996383300032
646,23420,0.013819965805523082
647,23460,0.01320470363768934
648,23520,0.013861332423472395
649,23540,0.015187345414943688
650,23560,0.015122238850265498
651,23580,0.017436661128735348
652,23600,0.01579063177469238
653,23660,0.018814450743697995
654,23700,0.017716835215014548
655,23740,0.01665693765824821
656,23760,0.017125098752544612
657,23820,0.015583608665121627
658,23840,0.014031132036887035
659,23860,0.01416721119439
660,23900,0.013669828048987342
661,23920,0.013533543007884943
662,23940,0.014441765512875336
663,24020,0.01377016684679319
664,24060,0.014720251490816509
665,24080,0.014268781844890145
666,24100,0.014392578128271126
667,24160,0.015673281767601032
668,24180,0.015402227575488297
669,24260,0.015223626085048842
670,24280,0.017909398705105724
671,24300,0.016230376744541124
672,24320,0.015719107218005336
673,24340,0.015615860801870088
674,24380,0.015646181330628763
675,24400,0.014596412361103352
676,24440,0.014794647360196159
677,24480,0.013705862851421393
678,24540,0.015010175777658109
679,24560,0.016128349362360864
680,24580,0.018185212658681414
681,24620,0.016281461633712406
682,24640,0.01584610169527559
683,24720,0.014587007207851634
684,24740,0.013570899997696104
685,24780,0.013132198122775414
686,24860,0.013877995703725702
687,24880,0.013983049467491059
688,24900,0.014016783058871387
689,24920,0.014170404768172547
690,24940,0.013884658651497878
691,24960,0.014055880893824035
692,24980,0.013763565055177635
693,25000,0.018138348763502458
694,25040,0.01816023564761227
695,25100,0.018385262778801488
696,25140,0.017835667603335992
697,25160,0.016524313825863373
698,25180,0.016048168769278344
699,25220,0.015887227718669746
700,25240,0.014356247238030891
701,25260,0.013822238009540924
702,25280,0.013764748463128956
703,25300,0.013773446471766591
704,25320,0.015033295465529728
705,25340,0.01699375749669136
706,25360,0.018124697216682924
707,25380,0.019048529154724513
708,25400,0.01814658155971101
709,25420,0.01749346034473841
710,25460,0.01712492956119112
711,25480,0.01706085668720668
712,25500,0.01883528365069918
713,25520,0.018209952460720477
714,25540,0.016401674307977628
715,25580,0.014720195895509299
716,25600,0.013432195477546356
717,25620,0.013980388158846776
718,25640,0.014232426018944486
719,25660,0.015016307855789744
720,25720,0.015042391558603353
721,25760,0.013537286273730522
722,25800,0.012810439628038982
723,25840,0.013278184780815584
724,25860,0.01229398914125708
725,25880,0.013395289722658374
726,26020,0.014746039345723135
727,26040,0.016863550531754288
728,26100,0.015161257138164356
729,26140,0.01504538087074877
730,26220,0.014301959737339984
731,26260,0.01334683800872117
732,26280,0.015042086801019903
733,26360,0.01403514525182056
734,26380,0.013072225379045864
735,26460,0.012069803656813352
736,26480,0.012877790118596435
737,26540,0.015071397133939648
738,26580,0.013507220394033737
739,26600,0.013428094106212096
740,26620,0.016450422539150585
741,26640,0.01621942435410489
742,26660,0.01565149668619529
743,26680,0.015142951756838921
744,26700,0.014965334773162177
745,26720,0.014814963531572954
746,26740,0.016252303752962223
747,26760,0.01703622868352212
748,26800,0.017497925684397043
749,26820,0.016742873371080255
750,26840,0.016709303045619087
751,26900,0.016425843067446197
752,26940,0.019772672992927905
753,27020,0.020420737538324258
754,27040,0.018859564044941633
755,27080,0.01785594461669061
756,27100,0.01855696199981001
757,27140,0.016437848318796373
758,27160,0.014862511960014516
759,27180,0.017525504753863663
760,27220,0.018151774824361682
761,27260,0.01755701098497763
762,27300,0.019379832058398362
763,27360,0.019688626694081973
764,27380,0.01751181532335182
765,27420,0.0160836283317558
766,27460,0.018924749688414892
767,27480,0.018114337600158185
768,27560,0.017656857233752037
769,27620,0.01727487839182951
770,27640,0.01654657965438158
771,27660,0.014557061716211562
772,27700,0.014549840628538709
773,27760,0.01578449292137955
774,27780,0.015833497390387332
775,27820,0.01601236752290557
776,27860,0.014561837606581291
777,27880,0.013657810920836322
778,27900,0.01661752337961339
779,27960,0.014816661792985148
780,27980,0.01639311863421722
781,28020,0.016832117187494625
782,28040,0.016424183406444064
783,28060,0.016649789935757057
784,28080,0.01462448893102752
785,28100,0.015616267666123286
786,28120,0.015263418233316721
787,28160,0.015748728971419
788,28180,0.018006928333232614
789,28220,0.017098424966009308
790,28240,0.015168775745131056
791,28260,0.01733459935815929
792,28280,0.01655956662680148
793,28340,0.016959418590747823
794,28400,0.015166800805635062
795,28420,0.015468203933005974
796,28440,0.016123648334316766
797,28460,0.01576750330032695
798,28500,0.01519572823764315
799,28520,0.013998452659618304
800,28560,0.013878732153710879
801,28580,0.01570956741089595
802,28640,0.015404643808324915
803,28660,0.01498562033535622
804,28680,0.014313658679021062
805,28700,0.013471720858011772
806,28740,0.012211041008308832
807,28760,0.012508316163122896
808,28780,0.012994056084871485
809,28820,0.014319740564918672
810,28860,0.013931957746582155
811,28880,0.014676710339416603
812,28920,0.013335589386645589
813,28940,0.012867961102822331
814,29020,0.013930719037134574
815,29040,0.013157050720277726
816,29100,0.01220971795830989
817,29160,0.012619148754389001
818,29180,0.011785098046708834
819,29220,0.015296993041554078
820,29240,0.014694771833832252
821,29260,0.014467351967187873
822,29280,0.013008433289601128
823,29300,0.01705937505346435
824,29320,0.015494703535889767
825,29380,0.01567370405567104
826,29400,0.01698351185140939
827,29460,0.015240619505388988
828,29480,0.014567649145876133
829,29500,0.015242276255253762
830,29540,0.01498004679994886
831,29560,0.01586032084717039
832,29580,0.014310548957933456
833,29680,0.01758750681618807
834,29700,0.01786860994132326
835,29720,0.01864931576754225
836,29740,0.01766351932927428
837,29760,0.017479042964334952
838,29800,0.01745750972203864
839,29840,0.021865869590222464
840,29880,0.021584804398679436
841,29900,0.01869043234416938
842,29980,0.018848596123290824
843,30020,0.017522269175396576
844,30100,0.01769998430088855
845,30240,0.015864530316000755
846,30320,0.014322460739617012
847,30380,0.013147410511020391
848,30400,0.01302742700500772
849,30440,0.014172220076906565
850,30460,0.013609300252427962
851,30480,0.014113520857994007
852,30520,0.012965755365136661
853,30560,0.012673757951929886
854,30580,0.012693442806780116
855,30600,0.012683043563508809
856,30640,0.011658866949195719
857,30660,0.011674272256942633
858,30760,0.010718007674099639
859,30780,0.009989519111539231
860,30820,0.009669666284104433
861,30840,0.010151786799256202
862,30880,0.011631265636304376
863,30900,0.010895390912707137
864,30920,0.011302079284044492
865,30960,0.01266726424205493
866,31040,0.011959962049390403
867,31060,0.011238069374772331
868,31160,0.010491819373299616
869,31180,0.010767270558301558
870,31220,0.010122871584275524
871,31280,0.010320425658686289
872,31300,0.011887652420412165
873,31380,0.010949666256436239
874,31400,0.011375839753729923
875,31460,0.013955542599187552
876,31480,0.013677811745823429
877,31500,0.012643102982855642
878,31520,0.012708501560860319
879,31540,0.013441266571182761
880,31560,0.014235666397967937
881,31580,0.015936383727200035
882,31600,0.015235468008523944
883,31620,0.014889268762593081
884,31680,0.01732267847595581
885,31740,0.01651384298752124
886,31800,0.01677586249312063
887,31820,0.016195777351063888
888,31840,0.015366704221091588
889,31900,0.014770019336956278
890,31920,0.014479991662039388
891,31980,0.013984469785319985
892,32020,0.013611577998818734
893,32060,0.01683783837256573
894,32080,0.014969261829835115
895,32120,0.017486875490174244
896,32140,0.017688095200717888
897,32160,0.01801432603888547
898,32180,0.01566223497623472
899,32200,0.015380052530243146
900,32240,0.013893718642770567
901,32280,0.01390573161663955
902,32300,0.013560212992209955
903,32320,0.013086080664458882
904,32340,0.012752438635876186
905,32360,0.012689314485589987
906,32380,0.013011101723512273
907,32420,0.014130131197611698
908,32460,0.012660472546132572
909,32480,0.013249809387614065
910,32500,0.012008737876645513
911,32540,0.013052489483063848
912,32560,0.011915450830225494
913,32580,0.01177996002750742
914,32600,0.010642371361391923
915,32620,0.010869721321214979
916,32640,0.01032462274865289
917,32700,0.011519523905404245
918,32720,0.010571139491945773
919,32740,0.010638002902150367
920,32760,0.010586666941547565
921,32800,0.014382641696853774
922,32840,0.01260358125680553
923,32860,0.011437254315327543
924,32900,0.011353987269171825
925,32940,0.01179741558438043
926,32960,0.011651828265233836
927,32980,0.011336974363361996
928,33000,0.010244655975369773
929,33020,0.011648215586875408
930,33120,0.01050072736337545
931,33140,0.01120392900144865
932,33180,0.013544783444689193
933,33200,0.015640868545759898
934,33220,0.015606235266676888
935,33320,0.013765740395348348
936,33340,0.01563483524382995
937,33360,0.016257860565669427
938,33400,0.01535037056961623
939,33500,0.014612763058018424
940,33520,0.014350843295154363
941,33540,0.014911401164291214
942,33560,0.013150488529012927
943,33600,0.013792710616911515
944,33640,0.01307956601359452
945,33660,0.012072933635536872
946,33700,0.014765956657269829
947,33720,0.015115277017862982
948,33760,0.013523402687479168
949,33820,0.012156832358494686
950,33840,0.011189263217652073
951,33860,0.01122029380242366
952,33900,0.013176581511818077
953,33920,0.013894501407879754
954,33980,0.014300654474845062
955,34000,0.012511719182293043
956,34020,0.012979913008340538
957,34040,0.014928962431055976
958,34060,0.014480602853856623
959,34100,0.012963324875324677
960,34120,0.011317855310988197
961,34160,0.011104280624828156
962,34280,0.0111557328494719
963,34300,0.010855048282331732
964,34380,0.011879874454646513
965,34420,0.012844287384914721
966,34440,0.015988777819766493
967,34480,0.014081419661437585
968,34500,0.012468949639634384
969,34540,0.014261149473060047
970,34560,0.01353034735287736
971,34580,0.013109936241829476
972,34600,0.012637775043268268
973,34620,0.014285505373970083
974,34640,0.012710069624340861
975,34660,0.012225769446497226
976,34680,0.013971888292793482
977,34700,0.012161406234076858
978,34720,0.012743945562975596
979,34780,0.011353833432306441
980,34800,0.011066118999568298
981,34820,0.01098498791396433
982,34840,0.009722785233972978
983,34960,0.009991319799040565
984,34980,0.011161570806197172
985,35000,0.009909247067683416
986,35020,0.008870260880083622
987,35040,0.008031966341090824
988,35060,0.007412899396858713
989,35080,0.009271135061615388
990,35120,0.00847175219029878
991,35160,0.008916168994670664
992,35180,0.00914547672825301
993,35200,0.008808527159351065
994,35220,0.010253597869601214
995,35240,0.009997004806301089
996,35300,0.009223645758073403
997,35320,0.00925240193322569
998,35340,0.00948522976649022
999,35360,0.008398609333135413
